#	Production	Batch	P-Number	Strain	Spec document	Grade (v.02)	Product code	№	Specification parameter	Result	Unit	eCoA code	Issued	Lab	eCoA scan	Source parameter (as printed)
1	2024-08	GP0824_01	P050102	Grape Pie	QCSP 001_GP_v.02	Grade III	GP_THC20:CBD1	10.2	Mycotoxins — Total Aflatoxins (B1+B2+G1+G2)	<2	µg/kg	1767/2025	11.04.2025	IPH	https://drive.google.com/file/d/1fNHLDSV9zrYtdYMEKa6VwU73jBPq7qR7/view	Total aflatoxins
1	2024-08	GP0824_01	P050102	Grape Pie	QCSP 001_GP_v.02	Grade III	GP_THC20:CBD1	10.3	Mycotoxins — Ochratoxin A	Missing / not tested	—	—	—	—		—
1	2024-08	GP0824_01	P050102	Grape Pie	QCSP 001_GP_v.02	Grade III	GP_THC20:CBD1	11.1	Heavy Metals — Lead (Pb)	0.026	mg/kg	1767/2025	11.04.2025	IPH	https://drive.google.com/file/d/1fNHLDSV9zrYtdYMEKa6VwU73jBPq7qR7/view	Lead
1	2024-08	GP0824_01	P050102	Grape Pie	QCSP 001_GP_v.02	Grade III	GP_THC20:CBD1	11.2	Heavy Metals — Cadmium (Cd)	0.005	mg/kg	1767/2025	11.04.2025	IPH	https://drive.google.com/file/d/1fNHLDSV9zrYtdYMEKa6VwU73jBPq7qR7/view	Cadmium
1	2024-08	GP0824_01	P050102	Grape Pie	QCSP 001_GP_v.02	Grade III	GP_THC20:CBD1	11.3	Heavy Metals — Arsenic (As)	0.015	mg/kg	1767/2025	11.04.2025	IPH	https://drive.google.com/file/d/1fNHLDSV9zrYtdYMEKa6VwU73jBPq7qR7/view	Arsenic
1	2024-08	GP0824_01	P050102	Grape Pie	QCSP 001_GP_v.02	Grade III	GP_THC20:CBD1	11.4	Heavy Metals — Mercury (Hg)	0.005	mg/kg	1767/2025	11.04.2025	IPH	https://drive.google.com/file/d/1fNHLDSV9zrYtdYMEKa6VwU73jBPq7qR7/view	Mercury
1	2024-08	GP0824_01	P050102	Grape Pie	QCSP 001_GP_v.02	Grade III	GP_THC20:CBD1	12	Pesticide Residues — multi-residue panel	ND / <LOQ — no analyte detected (13 analytes)	—	1767/2025	11.04.2025	IPH	https://drive.google.com/file/d/1fNHLDSV9zrYtdYMEKa6VwU73jBPq7qR7/view	multi-residue screen, per analyte
2	2024-08	GP0824_02	P050022	Grape Pie	QCSP 001_GP_v.02	Grade II	GP_THC24:CBD1	1	Macroscopic Identification (Test A)	Missing / not tested	—	—	—	—		—
2	2024-08	GP0824_02	P050022	Grape Pie	QCSP 001_GP_v.02	Grade II	GP_THC24:CBD1	2	Microscopic Identification (Test B)	Missing / not tested	—	—	—	—		—
2	2024-08	GP0824_02	P050022	Grape Pie	QCSP 001_GP_v.02	Grade II	GP_THC24:CBD1	3	HPTLC / Chromatographic Identification (Test C)	Missing / not tested	—	—	—	—		—
2	2024-08	GP0824_02	P050022	Grape Pie	QCSP 001_GP_v.02	Grade II	GP_THC24:CBD1	4	Assay — Total Δ⁹-THC	22.61	%	197-11-К/26	07.08.2026	FARM	https://drive.google.com/file/d/1hPbRPIVPatLijbw81GjBtmmsOXuz1l22/view	Total Delta-9-THC (Farmahem retest)
2	2024-08	GP0824_02	P050022	Grape Pie	QCSP 001_GP_v.02	Grade II	GP_THC24:CBD1	4	Assay — Total Δ⁹-THC	23.19	%	ППК25174	10.07.2025	UKIM	https://drive.google.com/file/d/1F7HmOn5tMa1wzgElS78_4Wi3B2wLs468/view	Total Delta-9-THC (THC + THCA x 0.877)
2	2024-08	GP0824_02	P050022	Grape Pie	QCSP 001_GP_v.02	Grade II	GP_THC24:CBD1	4	Assay — Total Δ⁹-THC	23.79	%	ППК25139	22.05.2025	UKIM	https://drive.google.com/file/d/1ZyghF4WvmezDzjbWQXcbvTkfc6dmHTJl/view	Total Delta-9-THC (THC + THCA x 0.877)
2	2024-08	GP0824_02	P050022	Grape Pie	QCSP 001_GP_v.02	Grade II	GP_THC24:CBD1	5	Assay — Total CBD	<LOQ %w/w	%	197-11-К/26	07.08.2026	FARM	https://drive.google.com/file/d/1hPbRPIVPatLijbw81GjBtmmsOXuz1l22/view	Total CBD (Farmahem retest)
2	2024-08	GP0824_02	P050022	Grape Pie	QCSP 001_GP_v.02	Grade II	GP_THC24:CBD1	5	Assay — Total CBD	0.07	%	ППК25174	10.07.2025	UKIM	https://drive.google.com/file/d/1F7HmOn5tMa1wzgElS78_4Wi3B2wLs468/view	Total CBD (CBD + CBDA x 0.877)
2	2024-08	GP0824_02	P050022	Grape Pie	QCSP 001_GP_v.02	Grade II	GP_THC24:CBD1	5	Assay — Total CBD	0.10	%	ППК25139	22.05.2025	UKIM	https://drive.google.com/file/d/1ZyghF4WvmezDzjbWQXcbvTkfc6dmHTJl/view	Total CBD (CBD + CBDA x 0.877)
2	2024-08	GP0824_02	P050022	Grape Pie	QCSP 001_GP_v.02	Grade II	GP_THC24:CBD1	6	Total CBN	0.23	%	197-11-К/26	07.08.2026	FARM	https://drive.google.com/file/d/1hPbRPIVPatLijbw81GjBtmmsOXuz1l22/view	Total CBN (Farmahem retest)
2	2024-08	GP0824_02	P050022	Grape Pie	QCSP 001_GP_v.02	Grade II	GP_THC24:CBD1	7	Foreign Matter	Missing / not tested	—	—	—	—		—
2	2024-08	GP0824_02	P050022	Grape Pie	QCSP 001_GP_v.02	Grade II	GP_THC24:CBD1	8	Loss on Drying	6.51	%	ППК25174	10.07.2025	UKIM	https://drive.google.com/file/d/1F7HmOn5tMa1wzgElS78_4Wi3B2wLs468/view	Loss on Drying
2	2024-08	GP0824_02	P050022	Grape Pie	QCSP 001_GP_v.02	Grade II	GP_THC24:CBD1	8	Loss on Drying	7.21	%	ППК25139	22.05.2025	UKIM	https://drive.google.com/file/d/1ZyghF4WvmezDzjbWQXcbvTkfc6dmHTJl/view	Loss on Drying
2	2024-08	GP0824_02	P050022	Grape Pie	QCSP 001_GP_v.02	Grade II	GP_THC24:CBD1	9.1	Microbiology — TAMC	<10	CFU/g	627/1128/25	02.07.2025	IPH	https://drive.google.com/file/d/1F7HmOn5tMa1wzgElS78_4Wi3B2wLs468/view	Total aerobic microbial count (TAMC)
2	2024-08	GP0824_02	P050022	Grape Pie	QCSP 001_GP_v.02	Grade II	GP_THC24:CBD1	9.1	Microbiology — TAMC	700	CFU/g	471/0862/25	22.05.2025	IPH	https://drive.google.com/file/d/1ZyghF4WvmezDzjbWQXcbvTkfc6dmHTJl/view	Total aerobic microbial count (TAMC)
2	2024-08	GP0824_02	P050022	Grape Pie	QCSP 001_GP_v.02	Grade II	GP_THC24:CBD1	9.2	Microbiology — TYMC	<10	CFU/g	627/1128/25	02.07.2025	IPH	https://drive.google.com/file/d/1F7HmOn5tMa1wzgElS78_4Wi3B2wLs468/view	Total combined yeasts/moulds count (TYMC)
2	2024-08	GP0824_02	P050022	Grape Pie	QCSP 001_GP_v.02	Grade II	GP_THC24:CBD1	9.2	Microbiology — TYMC	<10	CFU/g	471/0862/25	22.05.2025	IPH	https://drive.google.com/file/d/1ZyghF4WvmezDzjbWQXcbvTkfc6dmHTJl/view	Total combined yeasts/moulds count (TYMC)
2	2024-08	GP0824_02	P050022	Grape Pie	QCSP 001_GP_v.02	Grade II	GP_THC24:CBD1	9.3	Microbiology — Bile-tolerant gram-negative	<10	CFU/g	627/1128/25	02.07.2025	IPH	https://drive.google.com/file/d/1F7HmOn5tMa1wzgElS78_4Wi3B2wLs468/view	Bile-tolerant gram-negative bacteria
2	2024-08	GP0824_02	P050022	Grape Pie	QCSP 001_GP_v.02	Grade II	GP_THC24:CBD1	9.3	Microbiology — Bile-tolerant gram-negative	<10¹ and >10 CFU/g	CFU/g	471/0862/25	22.05.2025	IPH	https://drive.google.com/file/d/1ZyghF4WvmezDzjbWQXcbvTkfc6dmHTJl/view	Bile-tolerant gram-negative bacteria
2	2024-08	GP0824_02	P050022	Grape Pie	QCSP 001_GP_v.02	Grade II	GP_THC24:CBD1	9.4	Microbiology — Salmonella	Одговара (absent)	/25 g	627/1128/25	02.07.2025	IPH	https://drive.google.com/file/d/1F7HmOn5tMa1wzgElS78_4Wi3B2wLs468/view	Salmonella
2	2024-08	GP0824_02	P050022	Grape Pie	QCSP 001_GP_v.02	Grade II	GP_THC24:CBD1	9.4	Microbiology — Salmonella	Одговара (absent)	/25 g	471/0862/25	22.05.2025	IPH	https://drive.google.com/file/d/1ZyghF4WvmezDzjbWQXcbvTkfc6dmHTJl/view	Salmonella
